Rk,Player,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,School
7.0,Isaiah Placide,F,22,0,7.5,1.1,2.9,0.391,0.9,2.1,0.413,0.3,0.8,0.333,0.539,0.5,0.9,0.632,0.0,0.7,0.7,0.4,0.2,0.1,0.4,0.8,3.7,,Massachusetts
8.0,Dimitri Clerc,F,21,0,9.0,1.4,2.3,0.625,0.0,0.0,,1.4,2.3,0.625,0.625,0.6,1.5,0.406,1.1,1.7,2.8,0.2,0.3,0.2,0.8,1.5,3.5,,Massachusetts
9.0,Luka Damjanac,F,25,0,10.4,1.0,1.7,0.558,0.1,0.4,0.273,0.8,1.3,0.656,0.593,0.3,0.4,0.636,1.0,1.5,2.4,0.7,0.2,0.2,0.5,1.5,2.3,,Massachusetts
10.0,Dwayne Wimbley Jr.,F,27,0,12.3,0.8,2.6,0.3,0.3,1.1,0.226,0.5,1.4,0.359,0.35,0.1,0.3,0.375,0.6,1.1,1.7,0.4,0.4,0.3,0.9,1.1,1.9,,Massachusetts
11.0,Charles Outlaw,F,6,0,3.2,0.7,1.2,0.571,0.0,0.0,,0.7,1.2,0.571,0.571,0.3,0.7,0.5,0.3,0.5,0.8,0.0,0.0,0.0,0.0,0.2,1.7,,Massachusetts
12.0,Donovan Brown,G,14,0,5.7,0.4,1.5,0.238,0.2,0.8,0.273,0.1,0.7,0.2,0.31,0.0,0.0,,0.1,0.3,0.4,0.5,0.3,0.0,0.4,0.8,0.9,,Massachusetts
13.0,Rollie Castineyra,G,4,0,4.8,0.0,1.3,0.0,0.0,1.3,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.5,0.0,,Massachusetts
,Team Totals,,27,27,203.7,28.9,61.4,0.471,7.8,21.7,0.36,21.1,39.7,0.531,0.534,15.3,22.8,0.669,12.0,25.3,37.3,17.5,6.8,2.2,13.2,21.0,80.9,,Massachusetts
1.0,Angel Montas,F,24,17,26.9,5.6,10.9,0.515,0.8,2.8,0.294,4.8,8.1,0.593,0.553,2.0,2.9,0.681,1.3,3.9,5.2,1.7,0.8,0.4,1.7,1.0,14.0,,Massachusetts-Lowell
2.0,Austin Green,F,23,22,26.9,4.9,8.5,0.577,0.0,0.0,0.0,4.9,8.5,0.579,0.577,3.6,6.1,0.586,3.3,4.2,7.5,1.0,0.5,0.5,1.4,1.4,13.4,,Massachusetts-Lowell
3.0,Xavier Spencer,G,27,27,33.3,4.4,9.7,0.458,1.5,4.1,0.369,2.9,5.6,0.523,0.536,1.8,2.4,0.75,0.9,3.7,4.6,2.7,1.3,0.3,2.2,2.2,12.2,,Massachusetts-Lowell
4.0,Darrel Yepdo,G,27,27,30.9,3.7,9.1,0.404,1.6,4.3,0.376,2.0,4.7,0.43,0.494,1.4,1.9,0.74,0.4,2.7,3.2,3.1,0.8,0.1,2.5,2.6,10.3,,Massachusetts-Lowell
5.0,JJ Massaquoi,G,26,8,17.2,3.4,6.5,0.527,0.0,0.3,0.125,3.4,6.2,0.547,0.53,1.8,2.7,0.667,1.5,1.4,2.9,0.4,0.3,0.0,1.2,1.5,8.7,,Massachusetts-Lowell
6.0,Shawn Simmons II,G,21,20,24.8,2.2,4.6,0.474,0.2,0.8,0.294,2.0,3.8,0.513,0.5,1.7,2.6,0.655,1.4,3.4,4.8,1.1,0.7,1.5,1.4,1.6,6.3,,Massachusetts-Lowell
7.0,Victor Okojie,F,23,4,17.2,1.8,4.2,0.427,0.6,1.7,0.333,1.2,2.5,0.491,0.495,1.0,1.8,0.571,1.7,3.1,4.7,0.5,0.5,0.4,0.9,2.3,5.2,,Massachusetts-Lowell
8.0,Jared Frey,G,24,10,13.7,1.2,3.2,0.382,0.7,2.1,0.314,0.5,1.0,0.52,0.487,1.0,1.0,1.0,0.2,1.1,1.3,1.2,0.2,0.1,0.7,0.7,4.1,,Massachusetts-Lowell
9.0,Khalil Farmer,G,27,0,15.3,1.3,3.7,0.34,0.6,1.8,0.327,0.7,1.9,0.353,0.42,1.0,1.5,0.65,0.3,1.3,1.6,0.6,0.4,0.2,0.5,1.5,4.1,,Massachusetts-Lowell
10.0,Jerell Roberson,F,12,0,7.7,1.3,2.3,0.536,0.0,0.0,,1.3,2.3,0.536,0.536,0.9,1.7,0.55,0.8,1.7,2.4,0.0,0.2,0.2,0.5,1.3,3.4,,Massachusetts-Lowell
11.0,Isaiah Walter,G,13,0,9.5,0.9,2.5,0.375,0.2,1.4,0.111,0.8,1.1,0.714,0.406,1.0,1.5,0.684,0.2,1.3,1.5,0.9,0.2,0.2,1.2,0.8,3.0,,Massachusetts-Lowell
12.0,Kris Johnson,G,6,0,6.3,0.5,1.7,0.3,0.0,0.3,0.0,0.5,1.3,0.375,0.3,0.7,0.7,1.0,0.0,0.3,0.3,0.2,0.3,0.2,0.2,0.5,1.7,,Massachusetts-Lowell
13.0,Keenan Bey,F,8,0,5.9,0.4,0.8,0.5,0.1,0.3,0.5,0.3,0.5,0.5,0.583,0.4,0.8,0.5,0.4,0.5,0.9,0.5,0.5,0.1,0.1,0.5,1.3,,Massachusetts-Lowell
,Team Totals,,27,27,200.0,27.4,58.5,0.468,5.9,17.9,0.329,21.5,40.6,0.529,0.518,14.9,22.3,0.666,12.0,25.7,37.7,12.2,5.4,3.3,13.0,14.9,75.5,,Massachusetts-Lowell
1.0,Larry Johnson,G,27,19,23.3,6.0,11.4,0.521,0.6,2.6,0.246,5.3,8.9,0.6,0.549,4.0,5.0,0.8,1.7,3.2,4.9,1.4,1.0,0.0,0.9,1.6,16.6,,McNeese State
2.0,Tyshawn Archie,G,27,17,23.9,5.1,11.4,0.446,1.9,4.8,0.392,3.2,6.6,0.486,0.529,1.9,2.0,0.909,0.4,1.4,1.8,2.8,1.6,0.3,1.4,1.3,13.9,,McNeese State
3.0,Javohn Garcia,G,27,27,28.6,3.9,8.6,0.457,1.2,3.4,0.359,2.7,5.2,0.521,0.528,2.2,3.0,0.75,0.5,2.4,2.9,1.7,1.7,0.7,0.6,1.7,11.3,,McNeese State
4.0,DJ Richards,G,27,8,21.4,2.4,6.1,0.392,1.9,4.9,0.386,0.5,1.3,0.412,0.545,2.1,2.6,0.789,0.4,1.6,2.1,0.7,0.8,0.1,0.9,2.1,8.8,,McNeese State
5.0,Garwey Dual,G,27,10,24.8,3.1,6.8,0.454,0.8,2.4,0.318,2.3,4.3,0.53,0.511,1.5,1.8,0.833,1.0,1.8,2.9,4.1,1.7,0.7,1.7,2.5,8.4,,McNeese State
6.0,Jerrell Colbert,C,27,17,18.7,2.4,4.1,0.582,0.0,0.1,0.25,2.3,3.9,0.594,0.586,1.2,2.1,0.561,1.8,2.1,3.9,0.4,0.5,1.3,1.1,3.3,6.0,,McNeese State
7.0,Jacolb Cole,F,27,12,18.6,1.8,4.5,0.402,0.1,1.2,0.121,1.7,3.3,0.506,0.418,1.9,2.4,0.769,1.3,2.9,4.1,1.6,1.1,0.4,1.1,1.9,5.6,,McNeese State
8.0,Carl Cherenfant,G,27,15,17.1,1.6,3.3,0.467,0.2,1.0,0.222,1.3,2.3,0.571,0.5,1.1,1.5,0.732,1.1,2.3,3.4,1.0,1.0,0.2,0.9,1.8,4.4,,McNeese State
9.0,Peitok Machar,F,27,6,13.4,1.5,2.1,0.707,0.0,0.1,0.0,1.5,2.1,0.732,0.707,0.9,1.6,0.568,1.6,1.9,3.5,0.1,0.5,0.7,0.3,1.7,4.0,,McNeese State
10.0,Yanis Ndjonga,C,22,4,10.6,1.1,1.8,0.615,0.1,0.3,0.333,1.0,1.5,0.667,0.641,0.5,0.5,0.833,1.7,1.8,3.5,0.1,0.5,0.1,0.3,1.0,2.7,,McNeese State
11.0,JJ Rembert,G,7,0,5.6,0.1,1.3,0.111,0.0,0.4,0.0,0.1,0.9,0.167,0.111,0.3,0.3,1.0,0.0,0.0,0.0,1.7,0.3,0.0,0.3,0.6,0.6,,McNeese State
,Team Totals,,27,27,200.0,28.6,60.2,0.476,6.9,20.9,0.33,21.7,39.3,0.553,0.533,17.1,22.6,0.759,12.8,22.3,35.1,14.4,10.4,4.5,9.6,18.8,81.3,,McNeese State
1.0,Dug McDaniel,G,26,26,33.7,4.6,12.0,0.386,1.4,4.3,0.321,3.2,7.7,0.422,0.444,2.0,2.3,0.85,0.8,2.7,3.6,4.7,2.2,0.1,2.7,1.7,12.6,,Memphis
2.0,Sincere Parker,G,25,3,18.9,4.2,9.5,0.443,1.0,2.8,0.371,3.2,6.7,0.473,0.498,2.4,3.0,0.803,0.7,2.7,3.4,1.1,0.8,0.3,1.0,2.1,11.9,,Memphis
3.0,Curtis Givens III,G,19,11,24.6,3.4,7.5,0.448,1.4,3.6,0.377,2.0,3.9,0.514,0.538,1.7,2.6,0.653,0.6,1.4,2.0,2.3,1.0,0.3,1.4,1.2,9.8,,Memphis
4.0,Aaron Bradshaw,F,24,18,19.2,3.4,5.9,0.577,0.4,1.0,0.36,3.0,4.9,0.624,0.609,2.3,2.9,0.783,2.4,2.1,4.5,0.6,0.5,0.5,1.5,3.3,9.5,,Memphis
5.0,Julius Thedford,G,21,12,20.3,2.8,5.9,0.48,0.7,1.9,0.375,2.1,4.0,0.53,0.541,2.0,2.8,0.712,2.1,3.0,5.0,0.8,1.0,0.3,0.8,2.4,8.3,,Memphis
6.0,Zachary Davis,G,23,8,19.9,2.4,6.1,0.39,0.8,2.8,0.281,1.6,3.3,0.481,0.454,1.4,1.9,0.767,1.1,2.8,3.9,1.0,1.1,0.3,1.9,1.8,7.0,,Memphis
7.0,Hasan Abdul-Hakim,G,13,10,22.3,2.3,5.8,0.4,0.2,1.5,0.158,2.1,4.3,0.482,0.42,1.3,2.2,0.607,1.2,2.8,4.1,1.8,1.2,0.5,2.2,1.5,6.2,,Memphis
8.0,Ashton Hardaway,F,24,9,20.1,2.1,5.3,0.397,1.0,2.8,0.343,1.1,2.5,0.458,0.488,0.6,0.8,0.737,0.6,2.0,2.6,1.5,0.8,0.8,1.3,1.5,5.7,,Memphis
9.0,Quante Berry,G,24,8,17.1,1.7,4.8,0.345,0.8,2.9,0.286,0.8,1.9,0.435,0.431,1.0,1.5,0.639,0.7,1.7,2.4,1.2,1.0,0.3,0.9,2.1,5.1,,Memphis
10.0,Simon Majok,C,22,10,12.9,1.0,2.0,0.488,0.1,0.3,0.286,0.9,1.6,0.528,0.512,1.2,1.7,0.703,1.1,1.5,2.7,0.2,0.5,0.6,0.7,1.7,3.2,,Memphis
11.0,Tariq Ingraham,F,22,1,8.9,1.0,2.1,0.478,0.0,0.1,0.0,1.0,2.0,0.5,0.478,1.2,1.6,0.722,0.8,1.0,1.8,0.2,0.3,0.2,0.6,1.1,3.2,,Memphis
12.0,Thierno Sylla,C,17,10,12.4,1.1,2.5,0.452,0.0,0.2,0.0,1.1,2.2,0.5,0.452,0.2,0.6,0.4,0.8,1.8,2.5,0.4,0.1,0.6,0.6,2.2,2.5,,Memphis
13.0,William Whorton,F,16,4,9.0,0.8,1.7,0.444,0.0,0.1,0.0,0.8,1.6,0.462,0.444,0.5,1.0,0.5,0.8,0.8,1.5,0.3,0.1,0.6,0.5,1.3,2.0,,Memphis
14.0,Arop Arop,F,8,0,2.8,0.3,0.8,0.333,0.0,0.1,0.0,0.3,0.6,0.4,0.333,0.3,0.5,0.5,0.4,0.3,0.6,0.0,0.0,0.1,0.1,0.5,0.8,,Memphis
15.0,Mason Matthews,F,7,0,3.1,0.1,1.0,0.143,0.1,0.9,0.167,0.0,0.1,0.0,0.214,0.0,0.0,,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.6,0.4,,Memphis
,Team Totals,,26,26,201.0,26.2,61.0,0.43,6.9,21.4,0.321,19.3,39.5,0.489,0.487,15.1,20.8,0.725,13.3,23.9,37.2,13.7,9.0,4.2,14.1,20.2,74.5,,Memphis
1.0,Baraka Okojie,G,27,27,33.8,5.5,13.0,0.423,1.3,3.9,0.33,4.2,9.1,0.463,0.473,7.1,8.6,0.82,0.7,2.4,3.1,5.4,1.3,0.1,2.7,2.0,19.4,,Mercer
2.0,Armani Mighty,C,28,28,30.8,5.3,8.0,0.656,0.0,0.0,0.0,5.3,8.0,0.659,0.656,3.0,5.1,0.576,4.0,6.4,10.4,1.0,0.6,1.8,1.6,1.9,13.5,,Mercer
3.0,Zaire Williams,G,28,28,27.6,4.3,10.2,0.423,2.2,6.4,0.348,2.1,3.9,0.546,0.531,1.6,1.8,0.882,1.1,2.4,3.5,1.5,1.5,0.1,1.1,2.5,12.5,,Mercer
4.0,Brady Shoulders,G,27,27,30.9,3.2,7.4,0.433,0.9,2.7,0.342,2.3,4.7,0.484,0.495,2.0,2.9,0.705,1.9,5.1,7.0,1.9,1.7,0.2,1.4,2.3,9.4,,Mercer
5.0,Quinton Perkins II,G,24,12,22.1,2.8,7.1,0.398,1.7,4.5,0.374,1.2,2.7,0.438,0.515,0.8,1.0,0.826,0.4,1.1,1.5,1.8,0.8,0.4,1.0,1.8,8.1,,Mercer
6.0,Kyle Cuffe Jr.,G,27,14,17.3,2.8,7.2,0.39,1.4,4.1,0.345,1.4,3.1,0.447,0.487,0.9,1.1,0.774,0.4,1.6,1.9,0.5,0.9,0.1,0.9,1.9,7.9,,Mercer
7.0,Connor Serven,F,24,4,20.3,2.7,4.5,0.587,0.3,1.0,0.348,2.3,3.6,0.651,0.624,1.0,1.4,0.706,1.4,2.3,3.8,1.0,0.5,0.8,0.9,2.1,6.7,,Mercer
8.0,Tristan Gross,G,26,0,13.9,1.6,3.3,0.471,0.8,1.8,0.435,0.8,1.6,0.512,0.586,0.5,0.6,0.75,1.0,1.2,2.2,0.7,0.5,0.1,0.5,0.8,4.4,,Mercer
9.0,Jaydon Cole,G,7,0,6.4,1.3,3.4,0.375,0.9,2.9,0.3,0.4,0.6,0.75,0.5,0.1,0.3,0.5,0.1,1.6,1.7,1.3,0.3,0.0,0.3,0.3,3.6,,Mercer
10.0,Bendji Pierre,F,19,0,8.4,1.2,3.4,0.359,0.7,2.3,0.302,0.5,1.1,0.476,0.461,0.4,0.6,0.583,0.4,0.7,1.2,0.2,0.4,0.1,0.3,0.4,3.5,,Mercer
11.0,Braeden Carlsen,G,8,0,6.9,1.0,3.6,0.276,0.6,2.8,0.227,0.4,0.9,0.429,0.362,0.4,0.8,0.5,0.0,1.1,1.1,0.5,0.3,0.3,0.4,0.4,3.0,,Mercer
12.0,Alex Koch,C,5,0,3.8,0.8,0.8,1.0,0.0,0.0,,0.8,0.8,1.0,1.0,0.0,0.0,,0.0,1.4,1.4,0.2,0.4,0.0,0.6,0.0,1.6,,Mercer
13.0,Pero Zubac,F,7,0,5.3,0.7,1.0,0.714,0.0,0.0,,0.7,1.0,0.714,0.714,0.0,0.7,0.0,0.4,0.4,0.9,0.3,0.1,0.0,0.4,1.3,1.4,,Mercer
14.0,TJ Grant,F,7,0,7.9,0.3,1.3,0.222,0.0,0.4,0.0,0.3,0.9,0.333,0.222,0.6,0.6,1.0,0.9,0.7,1.6,1.4,0.6,0.0,0.0,0.6,1.1,,Mercer
,Team Totals,,28,28,200.0,28.7,62.9,0.456,9.0,26.1,0.344,19.7,36.8,0.536,0.528,16.7,22.8,0.732,12.9,25.8,38.7,14.1,8.1,3.5,10.5,15.4,83.1,,Mercer
1.0,Bernie Blunt III,G,28,28,30.5,5.6,13.2,0.423,2.1,6.0,0.349,3.5,7.1,0.485,0.503,3.9,4.6,0.859,0.5,2.4,2.9,2.3,1.1,0.0,1.1,1.8,17.2,,Mercyhurst
2.0,Jake Lemelman,G,28,28,29.7,5.2,11.8,0.442,1.8,4.5,0.397,3.4,7.3,0.471,0.518,1.4,1.7,0.833,0.4,2.2,2.6,3.0,1.3,0.1,1.7,1.8,13.6,,Mercyhurst
3.0,Qadir Martin,F,28,27,31.3,4.7,8.1,0.579,0.1,0.5,0.2,4.6,7.6,0.606,0.586,1.2,2.1,0.55,2.1,4.6,6.7,1.0,0.9,2.4,0.9,2.2,10.7,,Mercyhurst
4.0,Mykolaus Ivanauskas,F,27,27,20.7,3.6,6.5,0.554,0.3,1.1,0.233,3.3,5.4,0.621,0.574,0.6,1.0,0.593,1.8,3.6,5.4,0.4,0.6,0.4,1.2,2.3,8.0,,Mercyhurst
5.0,Deshaun Jackson Jr.,G,28,1,21.8,2.3,5.1,0.444,0.0,0.1,0.0,2.3,5.0,0.454,0.444,0.9,1.4,0.65,0.6,2.0,2.6,2.9,1.0,0.4,1.4,2.5,5.5,,Mercyhurst
6.0,Christian Gamble,G,28,27,22.0,1.6,4.1,0.4,0.7,2.3,0.317,0.9,1.9,0.5,0.487,0.7,0.9,0.731,0.2,1.6,1.8,2.3,0.8,0.0,0.6,2.0,4.7,,Mercyhurst
7.0,Kaden Fuhrmann,G,26,0,10.5,1.1,3.0,0.359,0.8,2.6,0.324,0.2,0.4,0.6,0.5,0.3,0.3,0.875,0.1,0.6,0.7,0.7,0.3,0.0,0.4,1.0,3.3,,Mercyhurst
8.0,Cameron Johnson,F,27,2,11.3,1.1,3.0,0.383,0.2,0.7,0.25,1.0,2.3,0.426,0.414,0.4,0.5,0.714,0.8,1.5,2.3,0.5,0.3,0.3,0.6,1.7,2.9,,Mercyhurst
9.0,James Thomas,F,27,0,10.2,0.7,1.3,0.514,0.0,0.0,,0.7,1.3,0.514,0.514,0.2,0.8,0.273,0.7,1.6,2.2,0.5,0.4,0.1,0.4,1.2,1.6,,Mercyhurst
10.0,Christopher Leman,F,6,0,4.5,0.5,1.3,0.375,0.2,0.5,0.333,0.3,0.8,0.4,0.438,0.0,0.3,0.0,0.3,0.3,0.7,0.2,0.0,0.2,0.3,0.5,1.2,,Mercyhurst
11.0,Or Faran Frenkel,G,10,0,4.7,0.4,1.5,0.267,0.2,0.7,0.286,0.2,0.8,0.25,0.333,0.1,0.3,0.333,0.0,0.3,0.3,0.2,0.2,0.0,0.0,0.4,1.1,,Mercyhurst
12.0,Sean Lang,G,26,0,13.0,0.2,1.0,0.222,0.1,0.5,0.143,0.2,0.5,0.308,0.259,0.3,0.5,0.692,0.7,1.5,2.1,1.0,0.7,0.0,0.3,1.3,0.9,,Mercyhurst
13.0,Vladimir Pavlovic,G,8,0,4.6,0.4,1.1,0.333,0.0,0.3,0.0,0.4,0.9,0.429,0.333,0.0,0.0,,0.0,0.0,0.0,0.4,0.0,0.0,0.6,0.6,0.8,,Mercyhurst
14.0,Brady Conner,G,6,0,5.2,0.2,1.5,0.111,0.0,1.0,0.0,0.2,0.5,0.333,0.111,0.0,0.3,0.0,0.2,0.7,0.8,0.5,0.3,0.0,0.5,0.7,0.3,,Mercyhurst
,Team Totals,,28,28,202.9,26.3,58.0,0.453,6.1,18.8,0.325,20.1,39.2,0.514,0.506,9.9,14.0,0.705,9.3,23.0,32.3,14.8,7.6,3.7,9.8,18.0,68.5,,Mercyhurst
1.0,Kevair Kennedy,G,27,27,35.8,5.4,11.7,0.464,0.3,0.9,0.348,5.1,10.9,0.473,0.476,6.6,8.1,0.812,1.2,3.4,4.6,4.1,2.0,0.1,3.3,1.9,17.7,,Merrimack
2.0,Ernest Shelton,G,27,27,36.0,4.4,11.0,0.396,2.9,8.0,0.356,1.5,3.0,0.5,0.525,4.3,5.0,0.867,0.6,2.2,2.8,0.8,1.2,0.6,0.9,2.2,15.9,,Merrimack
3.0,Tye Dorset,G,27,27,35.8,3.9,9.9,0.393,1.6,5.3,0.299,2.3,4.6,0.504,0.474,1.9,2.5,0.776,0.3,2.9,3.1,2.1,1.7,0.4,1.0,2.0,11.3,,Merrimack
4.0,Andres Marrero,G,27,27,26.1,2.8,7.0,0.404,1.7,5.0,0.331,1.1,1.9,0.596,0.524,1.0,1.4,0.757,0.3,1.6,1.9,1.4,1.2,0.1,0.6,0.9,8.3,,Merrimack
5.0,KC Ugwuakazi,F,27,0,18.5,2.3,3.9,0.606,0.0,0.0,0.0,2.3,3.8,0.612,0.606,0.8,1.6,0.512,2.1,2.9,5.0,0.4,0.7,2.0,0.7,3.5,5.5,,Merrimack
6.0,Todd Brogna,F,27,27,27.7,1.9,5.1,0.374,1.2,3.7,0.323,0.7,1.5,0.5,0.489,0.4,0.7,0.632,1.1,3.4,4.6,2.4,0.9,1.0,1.5,3.4,5.5,,Merrimack
7.0,Dylan Veillette,,27,0,8.2,0.7,1.6,0.465,0.0,0.4,0.1,0.7,1.2,0.576,0.477,0.6,0.8,0.682,0.5,1.4,1.9,0.2,0.2,0.6,0.3,1.7,2.1,,Merrimack
8.0,Aliou Cisse,F,11,0,8.0,0.6,1.9,0.333,0.1,0.6,0.143,0.5,1.3,0.429,0.357,0.1,0.6,0.143,0.7,0.5,1.3,0.2,0.1,0.3,0.5,1.1,1.5,,Merrimack
9.0,Jaylen Stinson,G,21,0,6.0,0.3,1.0,0.333,0.1,0.3,0.286,0.2,0.7,0.357,0.381,0.4,0.6,0.75,0.1,0.5,0.6,0.6,0.3,0.0,0.6,0.6,1.2,,Merrimack
10.0,Malik Edmead,G,7,0,9.7,0.4,2.3,0.188,0.0,0.0,,0.4,2.3,0.188,0.188,0.3,0.4,0.667,0.4,0.6,1.0,0.7,0.1,0.3,1.4,0.6,1.1,,Merrimack
11.0,Brendan Johnson,G,8,0,4.3,0.3,1.4,0.182,0.0,0.6,0.0,0.3,0.8,0.333,0.182,0.3,0.3,1.0,0.0,0.1,0.1,0.0,0.1,0.0,0.1,0.8,0.8,,Merrimack
12.0,Brandon Legris,F,3,0,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.7,0.7,0.0,0.0,0.3,0.3,0.3,0.0,,Merrimack
,Team Totals,,27,27,200.0,22.2,52.8,0.421,7.7,24.0,0.323,14.5,28.8,0.503,0.494,16.2,20.9,0.773,8.0,20.8,28.8,12.1,8.1,5.0,10.0,17.0,68.4,,Merrimack
1.0,Malik Reneau,F,26,26,28.3,7.3,12.9,0.564,0.8,2.2,0.351,6.5,10.7,0.608,0.594,4.3,5.6,0.779,2.3,4.2,6.6,2.2,0.9,0.8,2.6,2.5,19.7,,Miami (FL)
2.0,Tre Donaldson,G,26,24,33.9,5.8,12.8,0.458,1.5,4.5,0.328,4.4,8.3,0.528,0.515,3.2,4.2,0.771,0.7,3.0,3.7,5.9,1.3,0.2,2.2,1.5,16.4,,Miami (FL)
3.0,Shelton Henderson,F,26,26,30.3,5.5,9.3,0.591,0.5,1.7,0.279,5.0,7.7,0.658,0.616,2.8,5.0,0.574,1.9,3.0,4.9,1.9,1.2,0.3,1.7,2.1,14.3,,Miami (FL)
4.0,Tru Washington,G,22,19,28.0,4.2,9.5,0.447,1.0,3.2,0.314,3.2,6.3,0.514,0.5,2.0,2.8,0.726,1.2,2.8,4.0,1.6,1.7,0.0,1.7,1.6,11.5,,Miami (FL)
5.0,Dante Allen,G,21,9,23.4,2.5,5.9,0.419,0.8,2.7,0.298,1.7,3.2,0.522,0.488,1.0,1.8,0.595,0.5,2.6,3.0,2.2,1.1,0.0,1.0,1.4,6.8,,Miami (FL)
6.0,Ernest Udeh Jr.,C,24,24,26.2,2.8,3.8,0.728,0.0,0.0,,2.8,3.8,0.728,0.728,1.3,2.6,0.484,2.9,6.6,9.5,0.5,1.0,1.3,0.6,2.3,6.8,,Miami (FL)
7.0,Marcus Allen,G,8,0,18.9,1.8,4.1,0.424,0.6,1.6,0.385,1.1,2.5,0.45,0.5,1.1,1.6,0.692,0.9,2.3,3.1,1.6,0.3,0.0,0.3,1.8,5.3,,Miami (FL)
8.0,Timotej Malovec,F,26,2,16.9,1.5,4.2,0.361,1.3,3.7,0.351,0.2,0.4,0.455,0.519,0.5,0.7,0.684,0.2,1.5,1.6,1.0,0.4,0.2,0.7,1.9,4.8,,Miami (FL)
9.0,Noam Dovrat,G,21,0,9.0,0.9,2.2,0.413,0.6,1.6,0.394,0.3,0.6,0.462,0.554,0.3,0.3,1.0,0.0,0.5,0.5,1.2,0.4,0.0,0.4,0.6,2.8,,Miami (FL)
10.0,Salih Altuntas,C,26,0,8.8,0.8,1.3,0.647,0.0,0.0,,0.8,1.3,0.647,0.647,0.2,0.6,0.375,0.8,1.5,2.2,0.2,0.3,0.5,0.4,1.7,1.9,,Miami (FL)
11.0,John Laboy II,G,6,0,4.7,0.3,1.3,0.25,0.3,1.0,0.333,0.0,0.3,0.0,0.375,0.2,0.3,0.5,0.0,0.2,0.2,0.5,0.3,0.0,0.5,0.5,1.2,,Miami (FL)
12.0,Jordyn Kee,G,7,0,3.3,0.1,1.0,0.143,0.1,0.6,0.25,0.0,0.4,0.0,0.214,0.0,0.0,,0.1,0.3,0.4,0.3,0.1,0.0,0.3,0.7,0.4,,Miami (FL)
,Team Totals,,26,26,200.0,30.5,60.3,0.505,6.3,19.1,0.331,24.2,41.3,0.586,0.558,15.5,23.1,0.672,12.4,26.2,38.5,16.4,7.8,3.3,11.3,15.7,82.9,,Miami (FL)
1.0,Peter Suder,G,25,25,30.6,5.6,9.8,0.565,1.2,2.7,0.433,4.4,7.2,0.615,0.624,2.5,3.4,0.75,1.4,3.3,4.7,4.2,1.4,0.4,2.0,2.6,14.8,,Miami (OH)
2.0,Brant Byers,F,26,26,30.2,4.4,8.7,0.504,2.1,5.1,0.417,2.3,3.6,0.628,0.626,3.8,5.0,0.769,0.7,3.4,4.1,0.6,0.7,0.3,0.9,1.8,14.7,,Miami (OH)
3.0,Evan Ipsaro,G,12,12,27.9,4.7,8.2,0.571,1.1,2.8,0.394,3.6,5.4,0.662,0.638,3.5,4.3,0.824,0.5,1.9,2.4,3.3,1.3,0.0,1.3,1.3,13.9,,Miami (OH)
4.0,Eian Elmer,F,26,26,29.4,3.9,7.7,0.505,1.9,4.5,0.431,2.0,3.2,0.607,0.63,2.2,2.8,0.781,0.7,5.2,5.8,1.1,1.1,0.7,1.1,2.3,11.9,,Miami (OH)
5.0,Almar Atlason,F,26,1,18.6,3.4,7.1,0.484,1.9,4.8,0.397,1.5,2.2,0.672,0.62,2.0,2.5,0.828,0.2,2.3,2.5,1.1,0.2,0.3,0.8,2.3,10.8,,Miami (OH)
6.0,Luke Skaljac,G,25,14,27.7,3.6,7.6,0.476,1.2,3.4,0.357,2.4,4.3,0.57,0.555,1.6,2.0,0.78,0.5,2.7,3.2,4.8,1.4,0.2,1.8,1.6,10.0,,Miami (OH)
7.0,Antwone Woolfolk,F,25,25,22.7,4.1,6.3,0.646,0.4,1.1,0.37,3.7,5.2,0.702,0.677,1.4,2.3,0.586,1.4,3.9,5.4,1.6,1.6,0.8,1.6,2.2,9.9,,Miami (OH)
8.0,Justin Kirby,G,13,1,16.9,2.2,3.8,0.56,0.9,2.0,0.462,1.2,1.8,0.667,0.68,2.0,2.4,0.839,0.9,2.2,3.2,0.7,0.5,0.2,0.5,1.2,7.2,,Miami (OH)
9.0,Trey Perry,G,24,0,12.0,1.9,3.6,0.517,0.5,1.5,0.361,1.3,2.1,0.627,0.592,0.9,1.1,0.846,0.4,1.1,1.5,1.3,0.4,0.0,0.8,1.1,5.2,,Miami (OH)
10.0,Tyler Robbins,F,23,0,6.7,1.4,2.4,0.589,0.2,0.6,0.286,1.3,1.8,0.69,0.625,0.6,0.8,0.684,0.8,1.3,2.1,0.3,0.1,0.7,0.4,1.0,3.6,,Miami (OH)
11.0,Kyle Waltz,F,18,0,8.5,1.3,2.3,0.561,0.5,1.3,0.375,0.8,0.9,0.824,0.671,0.4,0.7,0.667,0.2,1.3,1.5,0.7,0.2,0.1,0.3,0.4,3.5,,Miami (OH)
