,Date,Home_Team,Score_H,Away_Team,Score_A
3226,1/10/2026,Ark Little Rock,82.0,Lindenwood,74.0
3227,1/10/2026,E Illinois,74.0,Tennessee St,70.0
3228,1/10/2026,Cal Baptist,58.0,Southern Utah,55.0
3229,1/10/2026,Utah Valley,92.0,Utah Tech,76.0
3230,1/10/2026,UT Arlington,82.0,Abilene Chr,72.0
3231,1/10/2026,Louisiana Tech,70.0,Delaware,68.0
3232,1/10/2026,Liberty,82.0,Sam Houston St,74.0
3233,1/10/2026,Missouri St,79.0,Florida Intl,71.0
3234,1/10/2026,MTSU,59.0,New Mexico St,55.0
3235,1/10/2026,WKU,68.0,UTEP,56.0
3236,1/10/2026,Kennesaw,88.0,Jacksonville St,82.0
3237,1/10/2026,Harvard,79.0,Columbia,54.0
3238,1/10/2026,Long Beach St,81.0,CS Bakersfield,75.0
3239,1/10/2026,CS Fullerton,86.0,CS Northridge,79.0
3240,1/10/2026,MD E Shore,69.0,Howard,57.0
3241,1/10/2026,NC Central,88.0,Coppin St,77.0
3242,1/10/2026,Portland St,96.0,CS Sacramento,69.0
3243,1/10/2026,Idaho St,81.0,Northern Arizona,79.0
3244,1/10/2026,Holy Cross,84.0,American Univ,73.0
3245,1/10/2026,Boston Univ,100.0,Army,91.0
3246,1/10/2026,Winthrop,71.0,SC Upstate,50.0
3247,1/10/2026,UNC Asheville,91.0,Radford,72.0
3248,1/10/2026,Longwood,77.0,Presbyterian,70.0
3249,1/10/2026,High Point,84.0,Charleston So,82.0
3250,1/10/2026,Utah St,93.0,Boise St,68.0
3251,1/10/2026,Grand Canyon,76.0,San Jose St,58.0
3252,1/10/2026,San Diego St,71.0,Fresno St,52.0
3253,1/10/2026,Jackson St,75.0,Alabama St,64.0
3254,1/10/2026,Bethune-Cookman,74.0,Grambling,65.0
3255,1/10/2026,Morgan St,72.0,S Carolina St,67.0
3256,1/10/2026,Nevada,92.0,Wyoming,83.0
3257,1/10/2026,Norfolk St,66.0,Delaware St,64.0
3258,1/10/2026,Florida A&M,67.0,Southern Univ,59.0
3259,1/10/2026,Alcorn St,64.0,Alabama A&M,62.0
3260,1/10/2026,St Louis,84.0,La Salle,72.0
3261,1/10/2026,G Washington,101.0,Loyola-Chicago,66.0
3262,1/10/2026,George Mason,86.0,VCU,80.0
3263,1/10/2026,Fordham,81.0,St Bonaventure,77.0
3264,1/10/2026,Rhode Island,70.0,Davidson,45.0
3265,1/10/2026,Tulane,85.0,UT San Antonio,52.0
3266,1/10/2026,South Florida,93.0,Tulsa,78.0
3267,1/10/2026,West Virginia,86.0,Kansas,75.0
3268,1/10/2026,BYU,89.0,Utah,84.0
3269,1/10/2026,Arizona,86.0,TCU,73.0
3270,1/10/2026,Iowa St,83.0,Oklahoma St,71.0
3271,1/10/2026,Texas Tech,73.0,Colorado,71.0
3272,1/10/2026,Houston,77.0,Baylor,55.0
3273,1/10/2026,Arizona St,87.0,Kansas St,84.0
3274,1/10/2026,Wisconsin,91.0,Michigan,88.0
3275,1/10/2026,Nebraska,83.0,Indiana,77.0
3276,1/10/2026,St Mary's CA,88.0,Washington St,82.0
3277,1/10/2026,San Francisco,80.0,Pepperdine,60.0
3278,1/10/2026,Pacific,77.0,San Diego,70.0
3279,1/10/2026,Portland,82.0,Oregon St,76.0
3280,1/10/2026,Santa Clara,103.0,Loy Marymount,72.0
3281,1/10/2026,Ark Pine Bluff,74.0,TX Southern,66.0
3282,1/10/2026,Murray St,92.0,Valparaiso,79.0
3283,1/10/2026,Evansville,72.0,Indiana St,69.0
3284,1/10/2026,IL Chicago,63.0,Illinois St,59.0
3285,1/10/2026,Bradley,75.0,Northern Iowa,69.0
3286,1/10/2026,Belmont,78.0,Drake,76.0
3287,1/10/2026,Dartmouth,102.0,Cornell,91.0
3288,1/10/2026,Syracuse,83.0,Pittsburgh,72.0
3289,1/10/2026,Texas,92.0,Alabama,88.0
3290,1/10/2026,North Carolina,87.0,Wake Forest,84.0
3291,1/10/2026,Lehigh,78.0,Colgate,77.0
3292,1/10/2026,Jacksonville,75.0,West Georgia,43.0
3293,1/10/2026,Kentucky,92.0,Mississippi St,68.0
3294,1/10/2026,UCLA,67.0,Maryland,55.0
3295,1/10/2026,Miami FL,91.0,Georgia Tech,81.0
3296,1/10/2026,Prairie View,70.0,MS Valley St,69.0
3297,1/10/2026,Mississippi,76.0,Missouri,69.0
3298,1/10/2026,Clemson,76.0,Notre Dame,61.0
3299,1/10/2026,Georgia,75.0,South Carolina,70.0
3300,1/10/2026,Purdue,93.0,Penn St,85.0
3301,1/10/2026,Texas A&M,83.0,Oklahoma,76.0
3302,1/11/2026,Detroit,94.0,Cleveland St,84.0
3303,1/11/2026,Wright St,94.0,Oakland,84.0
3304,1/11/2026,WI Green Bay,80.0,N Kentucky,78.0
3305,1/11/2026,PFW,79.0,Robert Morris,74.0
3306,1/11/2026,WI Milwaukee,95.0,IUPUI,83.0
3307,1/11/2026,Iona,74.0,Canisius,48.0
3308,1/11/2026,Marist,71.0,Rider,49.0
3309,1/11/2026,Manhattan,79.0,Niagara,70.0
3310,1/11/2026,Quinnipiac,70.0,Sacred Heart,60.0
3311,1/11/2026,Siena,67.0,Mt St Mary's,50.0
3312,1/11/2026,St Peter's,76.0,Merrimack,63.0
3313,1/11/2026,St Joseph's PA,67.0,Richmond,65.0
3314,1/11/2026,Wichita St,78.0,North Texas,67.0
3315,1/11/2026,FL Atlantic,89.0,Memphis,78.0
3316,1/11/2026,Charlotte,74.0,Rice,73.0
3317,1/11/2026,UAB,87.0,East Carolina,85.0
3318,1/11/2026,UCF,73.0,Cincinnati,72.0
3319,1/11/2026,Washington,81.0,Ohio St,74.0
3320,1/11/2026,Rutgers,77.0,Northwestern,75.0
3321,1/11/2026,Illinois,75.0,Iowa,69.0
3322,1/12/2026,MD E Shore,74.0,Norfolk St,70.0
3323,1/12/2026,Lamar,64.0,Houston Chr,56.0
3324,1/12/2026,American Univ,65.0,Navy,51.0
3325,1/12/2026,SF Austin,56.0,Incarnate Word,46.0
3326,1/12/2026,Northwestern LA,64.0,UTRGV,63.0
3327,1/12/2026,New Orleans,79.0,SE Louisiana,76.0
3328,1/12/2026,McNeese St,94.0,Nicholls St,68.0
3329,1/12/2026,TAM C. Christi,61.0,East Texas A&M,50.0
3330,1/12/2026,S Carolina St,74.0,Coppin St,72.0
3331,1/12/2026,Alabama St,81.0,Alcorn St,66.0
3332,1/12/2026,Florida A&M,91.0,Grambling,84.0
3333,1/12/2026,NC Central,89.0,Morgan St,78.0
3334,1/12/2026,Prairie View,73.0,Ark Pine Bluff,61.0
3335,1/12/2026,Southern Univ,77.0,Bethune-Cookman,73.0
3336,1/12/2026,Alabama A&M,100.0,Jackson St,91.0
3337,1/12/2026,TX Southern,84.0,MS Valley St,51.0
3338,1/12/2026,Howard,84.0,Delaware St,58.0
3339,1/13/2026,Connecticut,69.0,Seton Hall,64.0
3340,1/13/2026,Villanova,88.0,Providence,82.0
3341,1/13/2026,Creighton,86.0,Georgetown,83.0
3342,1/13/2026,St John's,92.0,Marquette,68.0
3343,1/13/2026,Syracuse,94.0,Florida St,86.0
3344,1/13/2026,Miami FL,81.0,Notre Dame,69.0
3345,1/13/2026,Virginia,79.0,Louisville,70.0
3346,1/13/2026,Clemson,74.0,Boston College,50.0
3347,1/13/2026,San Jose St,70.0,Air Force,62.0
3348,1/13/2026,Massachusetts,85.0,W Michigan,82.0
3349,1/13/2026,Toledo,101.0,Ohio,85.0
3350,1/13/2026,E Michigan,77.0,N Illinois,59.0
3351,1/13/2026,Kent,87.0,Buffalo,81.0
3352,1/13/2026,Miami OH,100.0,C Michigan,61.0
3353,1/13/2026,Akron,87.0,Ball St,77.0
3354,1/13/2026,Tennessee,87.0,Texas A&M,82.0
3355,1/13/2026,Florida,96.0,Oklahoma,79.0
3356,1/13/2026,Alabama,97.0,Mississippi St,82.0
3357,1/13/2026,E Illinois,57.0,W Illinois,55.0
3358,1/13/2026,UNLV,89.0,Boise St,85.0
3359,1/13/2026,New Mexico,87.0,Grand Canyon,64.0
3360,1/13/2026,George Mason,82.0,Loyola-Chicago,74.0
3361,1/13/2026,Dayton,71.0,Duquesne,65.0
3362,1/13/2026,Baylor,94.0,Oklahoma St,79.0
3363,1/13/2026,Kansas,84.0,Iowa St,63.0
3364,1/13/2026,Houston,77.0,West Virginia,48.0
3365,1/13/2026,USC,88.0,Maryland,71.0
3366,1/13/2026,Nebraska,90.0,Oregon,55.0
3367,1/13/2026,Wisconsin,78.0,Minnesota,75.0
3368,1/13/2026,Michigan St,81.0,Indiana,60.0
3369,1/13/2026,St Mary's CA,82.0,San Francisco,68.0
3370,1/13/2026,Fresno St,79.0,Colorado St,69.0
3371,1/13/2026,IL Chicago,69.0,Northern Iowa,61.0
3372,1/13/2026,Bradley,94.0,Evansville,90.0
3373,1/13/2026,Belmont,78.0,Valparaiso,74.0
3374,1/14/2026,Texas,80.0,Vanderbilt,64.0
3375,1/14/2026,Missouri,84.0,Auburn,74.0
3376,1/14/2026,Mississippi,97.0,Georgia,95.0
3377,1/14/2026,Xavier,89.0,Butler,75.0
3378,1/14/2026,Denver,98.0,Oral Roberts,87.0
3379,1/14/2026,N Dakota St,76.0,S Dakota St,65.0
3380,1/14/2026,Sacred Heart,86.0,Siena,80.0
3381,1/14/2026,Niagara,59.0,Canisius,54.0
3382,1/14/2026,Fairfield,98.0,Manhattan,62.0
3383,1/14/2026,Chattanooga,76.0,Wofford,67.0
3384,1/14/2026,W Carolina,72.0,ETSU,68.0
3385,1/14/2026,Furman,77.0,Samford,73.0
3386,1/14/2026,Texas St,59.0,Louisiana,54.0
3387,1/14/2026,Troy,91.0,Southern Miss,65.0
3388,1/14/2026,Coastal Car,85.0,Marshall,83.0
3389,1/14/2026,WKU,87.0,Missouri St,72.0
3390,1/14/2026,Louisiana Tech,59.0,MTSU,58.0
3391,1/14/2026,Kennesaw,89.0,Florida Intl,86.0
3392,1/14/2026,Sam Houston St,77.0,Jacksonville St,62.0
3393,1/14/2026,St Peter's,74.0,Quinnipiac,70.0
3394,1/14/2026,Colgate,86.0,Loyola MD,80.0
3395,1/14/2026,Holy Cross,82.0,Army,75.0
3396,1/14/2026,Lehigh,93.0,Boston Univ,91.0
3397,1/14/2026,SC Upstate,86.0,Charleston So,81.0
3398,1/14/2026,Presbyterian,71.0,UNC Asheville,70.0
3399,1/14/2026,Radford,89.0,Gardner Webb,80.0
3400,1/14/2026,Winthrop,92.0,High Point,75.0
3401,1/14/2026,Rider,72.0,Iona,68.0
3402,1/14/2026,St Joseph's PA,68.0,St Bonaventure,64.0
3403,1/14/2026,VCU,84.0,Rhode Island,75.0
3404,1/14/2026,Richmond,74.0,La Salle,53.0
3405,1/14/2026,St Louis,78.0,Fordham,56.0
3406,1/14/2026,Davidson,84.0,G Washington,79.0
3407,1/14/2026,Rice,89.0,UT San Antonio,73.0
3408,1/14/2026,Memphis,55.0,Temple,53.0
3409,1/14/2026,South Florida,82.0,East Carolina,71.0
3410,1/14/2026,Tulsa,86.0,Charlotte,74.0
3411,1/14/2026,UAB,82.0,Tulane,69.0
3412,1/14/2026,Texas Tech,88.0,Utah,74.0
3413,1/14/2026,UCF,82.0,Kansas St,73.0
3414,1/14/2026,Cincinnati,77.0,Colorado,68.0
3415,1/14/2026,BYU,76.0,TCU,70.0
3416,1/14/2026,Arizona,89.0,Arizona St,82.0
3417,1/14/2026,Michigan,82.0,Washington,72.0
3418,1/14/2026,Purdue,79.0,Iowa,72.0
3419,1/14/2026,UCLA,71.0,Penn St,60.0
3420,1/14/2026,Illinois,79.0,Northwestern,68.0
3421,1/14/2026,Bucknell,76.0,Lafayette,69.0
3422,1/14/2026,San Diego St,74.0,Wyoming,57.0
3423,1/14/2026,Indiana St,94.0,Illinois St,89.0
3424,1/14/2026,Drake,76.0,S Illinois,73.0
3425,1/14/2026,Pittsburgh,89.0,Georgia Tech,66.0
3426,1/14/2026,Kentucky,75.0,LSU,74.0
3427,1/14/2026,Stanford,95.0,North Carolina,90.0
3428,1/14/2026,Arkansas,108.0,South Carolina,74.0
3429,1/14/2026,Duke,71.0,California,56.0
3430,1/14/2026,SMU,77.0,Virginia Tech,76.0
3431,1/14/2026,Utah St,71.0,Nevada,62.0
3432,1/14/2026,Oregon St,76.0,Loy Marymount,70.0
3433,1/14/2026,Santa Clara,85.0,Pacific,69.0
3434,1/14/2026,Pepperdine,67.0,Portland,63.0
3435,1/15/2026,South Dakota,99.0,Missouri KC,83.0
3436,1/15/2026,St Thomas MN,91.0,North Dakota,80.0
3437,1/15/2026,Wright St,93.0,Youngstown St,83.0
3438,1/15/2026,Oakland,73.0,WI Milwaukee,60.0
3439,1/15/2026,N Kentucky,96.0,Detroit,71.0
3440,1/15/2026,WI Green Bay,88.0,Cleveland St,73.0
3441,1/15/2026,NJIT,73.0,MA Lowell,64.0
3442,1/15/2026,Bryant,79.0,UMBC,74.0
3443,1/15/2026,Vermont,67.0,Maine,62.0
3444,1/15/2026,SUNY Albany,69.0,Binghamton,53.0
3445,1/15/2026,Towson,61.0,Col Charleston,52.0
3446,1/15/2026,Northeastern,85.0,Elon,78.0
3447,1/15/2026,William & Mary,97.0,NC A&T,89.0
3448,1/15/2026,Drexel,73.0,Monmouth NJ,51.0
3449,1/15/2026,Stony Brook,76.0,Hofstra,71.0
3450,1/15/2026,Mercer,77.0,VMI,67.0
3451,1/15/2026,UNC Greensboro,69.0,Citadel,66.0
3452,1/15/2026,Hawaii,86.0,Cal Poly,66.0
3453,1/15/2026,South Alabama,91.0,Arkansas St,87.0
3454,1/15/2026,Ga Southern,87.0,Old Dominion,84.0
3455,1/15/2026,Appalachian St,80.0,James Madison,65.0
3456,1/15/2026,CS Sacramento,83.0,Northern Arizona,69.0
3457,1/15/2026,Weber St,91.0,E Washington,80.0
3458,1/15/2026,Stetson,95.0,West Georgia,86.0
3459,1/15/2026,Queens NC,85.0,FGCU,74.0
3460,1/15/2026,North Florida,105.0,North Alabama,91.0
3461,1/15/2026,Cent Arkansas,62.0,Jacksonville,60.0
3462,1/15/2026,Austin Peay,74.0,E Kentucky,72.0
3463,1/15/2026,Lipscomb,81.0,Bellarmine,71.0
3464,1/15/2026,Southern Indiana,71.0,Tennessee Tech,54.0
3465,1/15/2026,TN Martin,65.0,SIUE,59.0
3466,1/15/2026,Tennessee St,105.0,Morehead St,100.0
3467,1/15/2026,Lindenwood,88.0,SE Missouri St,76.0
3468,1/15/2026,Ark Little Rock,74.0,E Illinois,63.0
3469,1/15/2026,UT Arlington,56.0,Utah Tech,52.0
3470,1/15/2026,Southern Utah,106.0,Tarleton St,105.0
3471,1/15/2026,Cal Baptist,74.0,Abilene Chr,58.0
3472,1/15/2026,UTEP,70.0,Delaware,69.0
3473,1/15/2026,Liberty,73.0,New Mexico St,71.0
3474,1/15/2026,UC Santa Barbara,75.0,CS Bakersfield,69.0
3475,1/15/2026,IUPUI,96.0,Robert Morris,93.0
3476,1/15/2026,Long Beach St,88.0,UC Riverside,73.0
3477,1/15/2026,CS Northridge,84.0,UC San Diego,79.0
3478,1/15/2026,UC Davis,74.0,CS Fullerton,69.0
3479,1/15/2026,Idaho St,76.0,Idaho,68.0
3480,1/15/2026,Portland St,76.0,N Colorado,73.0
3481,1/15/2026,FL Atlantic,85.0,Wichita St,67.0
3482,1/15/2026,Gonzaga,86.0,Washington St,65.0
3483,1/15/2026,Seattle,75.0,San Diego,64.0
3484,1/16/2026,Providence,93.0,Creighton,88.0
3485,1/16/2026,DePaul,80.0,Marquette,75.0
3486,1/16/2026,Dayton,78.0,Loyola-Chicago,51.0
3487,1/16/2026,Kansas,80.0,Baylor,62.0
3488,1/16/2026,Boise St,79.0,Colorado St,73.0
3489,1/16/2026,Ball St,76.0,Ohio,71.0
3490,1/16/2026,Kent,87.0,Toledo,84.0
3491,1/17/2026,UC Riverside,81.0,CS Fullerton,72.0
3492,1/17/2026,Butler,77.0,Seton Hall,66.0
3493,1/17/2026,St John's,86.0,Villanova,79.0
3494,1/17/2026,Connecticut,64.0,Georgetown,62.0
3495,1/17/2026,Virginia Tech,89.0,Notre Dame,76.0
3496,1/17/2026,Virginia,72.0,SMU,68.0
3497,1/17/2026,Louisville,100.0,Pittsburgh,59.0
3498,1/17/2026,Georgia Tech,78.0,NC State,74.0
3499,1/17/2026,Wake Forest,69.0,Florida St,68.0
3500,1/17/2026,California,84.0,North Carolina,78.0
3501,1/17/2026,Nevada,81.0,Air Force,66.0
3502,1/17/2026,Navy,82.0,Lehigh,79.0
3503,1/17/2026,S Dakota St,90.0,Missouri KC,62.0
3504,1/17/2026,N Dakota St,68.0,St Thomas MN,65.0
3505,1/17/2026,NE Omaha,73.0,Oral Roberts,62.0
3506,1/17/2026,North Dakota,96.0,South Dakota,80.0
3507,1/17/2026,Robert Morris,92.0,N Kentucky,89.0
3508,1/17/2026,Cleveland St,80.0,Youngstown St,78.0
3509,1/17/2026,Akron,104.0,W Michigan,89.0
3510,1/17/2026,N Illinois,70.0,Massachusetts,68.0
3511,1/17/2026,Bowling Green,85.0,E Michigan,79.0
3512,1/17/2026,Miami OH,105.0,Buffalo,102.0
3513,1/17/2026,Mt St Mary's,78.0,Canisius,68.0
3514,1/17/2026,Marist,82.0,Fairfield,67.0
3515,1/17/2026,Siena,74.0,Manhattan,59.0
3516,1/17/2026,Harvard,87.0,Princeton,80.0
3517,1/17/2026,Penn,84.0,Dartmouth,74.0
3518,1/17/2026,New Haven,80.0,Wagner,74.0
3519,1/17/2026,Central Conn,98.0,St Francis PA,90.0
3520,1/17/2026,Le Moyne,72.0,Chicago St,57.0
3521,1/17/2026,UNC Wilmington,78.0,Campbell,75.0
3522,1/17/2026,Stony Brook,112.0,Col Charleston,106.0
3523,1/17/2026,Elon,89.0,Hofstra,85.0
3524,1/17/2026,Chattanooga,90.0,W Carolina,82.0
3525,1/17/2026,Citadel,82.0,VMI,68.0
3526,1/17/2026,Mercer,102.0,UNC Greensboro,92.0
3527,1/17/2026,ETSU,76.0,Samford,75.0
3528,1/17/2026,Wofford,74.0,Furman,70.0
3529,1/17/2026,UC Santa Barbara,77.0,Hawaii,62.0
3530,1/17/2026,Incarnate Word,76.0,Northwestern LA,74.0
3531,1/17/2026,Lamar,90.0,Nicholls St,80.0
3532,1/17/2026,SF Austin,84.0,New Orleans,79.0
3533,1/17/2026,UTRGV,79.0,McNeese St,76.0
3534,1/17/2026,Troy,99.0,Arkansas St,74.0
3535,1/17/2026,Texas St,74.0,Southern Miss,67.0
3536,1/17/2026,Louisiana,59.0,South Alabama,56.0
3537,1/17/2026,Georgia St,77.0,ULM,57.0
3538,1/17/2026,Coastal Car,79.0,Ga Southern,75.0
3539,1/17/2026,Marshall,77.0,James Madison,72.0
3540,1/17/2026,Old Dominion,75.0,Appalachian St,73.0
3541,1/17/2026,CS Sacramento,93.0,N Colorado,89.0
3542,1/17/2026,Idaho,75.0,Weber St,67.0
3543,1/17/2026,Alabama,83.0,Oklahoma,81.0
3544,1/17/2026,Texas A&M,74.0,Texas,70.0
3545,1/17/2026,Florida,98.0,Vanderbilt,94.0
3546,1/17/2026,Kentucky,80.0,Tennessee,78.0
3547,1/17/2026,Georgia,90.0,Arkansas,76.0
3548,1/17/2026,FGCU,90.0,West Georgia,72.0
3549,1/17/2026,Queens NC,87.0,Stetson,81.0
3550,1/17/2026,Cent Arkansas,98.0,North Florida,69.0
3551,1/17/2026,Jacksonville,90.0,North Alabama,68.0
3552,1/17/2026,E Kentucky,89.0,Bellarmine,69.0
3553,1/17/2026,Lipscomb,82.0,Austin Peay,78.0
3554,1/17/2026,Tennessee St,73.0,Southern Indiana,67.0
3555,1/17/2026,SIUE,68.0,SE Missouri St,55.0
3556,1/17/2026,Morehead St,76.0,Tennessee Tech,70.0
3557,1/17/2026,Ark Little Rock,86.0,W Illinois,79.0
3558,1/17/2026,TN Martin,69.0,Lindenwood,55.0
3559,1/17/2026,Utah Valley,86.0,UT Arlington,74.0
3560,1/17/2026,Utah Tech,75.0,Tarleton St,71.0
3561,1/17/2026,Southern Utah,74.0,Abilene Chr,52.0
3562,1/17/2026,MTSU,90.0,Missouri St,87.0
3563,1/17/2026,Kennesaw,81.0,WKU,65.0
3564,1/17/2026,Jacksonville St,64.0,Louisiana Tech,60.0
3565,1/17/2026,Sam Houston St,76.0,Florida Intl,63.0
3566,1/17/2026,Liberty,80.0,UTEP,69.0
3567,1/17/2026,New Mexico St,97.0,Delaware,68.0
3568,1/17/2026,Loyola MD,74.0,Boston Univ,57.0
3569,1/17/2026,Brown,86.0,Columbia,80.0
3570,1/17/2026,Yale,102.0,Cornell,68.0
3571,1/17/2026,Detroit,80.0,IUPUI,77.0
3572,1/17/2026,Stonehill,62.0,Mercyhurst,57.0
3573,1/17/2026,LIU Brooklyn,66.0,F Dickinson,59.0
3574,1/17/2026,MD E Shore,70.0,Coppin St,67.0
3575,1/17/2026,TAM C. Christi,68.0,SE Louisiana,56.0
3576,1/17/2026,Houston Chr,81.0,East Texas A&M,70.0
3577,1/17/2026,UC Davis,75.0,UC Irvine,72.0
3578,1/17/2026,Portland St,63.0,Northern Arizona,52.0
3579,1/17/2026,E Washington,84.0,Idaho St,66.0
3580,1/17/2026,UC San Diego,83.0,CS Bakersfield,62.0
3581,1/17/2026,Lafayette,74.0,Holy Cross,55.0
3582,1/17/2026,Winthrop,69.0,UNC Asheville,67.0
3583,1/17/2026,High Point,89.0,SC Upstate,69.0
3584,1/17/2026,Presbyterian,92.0,Gardner Webb,55.0
3585,1/17/2026,Radford,85.0,Longwood,83.0
3586,1/17/2026,St Peter's,69.0,Rider,58.0
3587,1/17/2026,Grand Canyon,84.0,Utah St,74.0
3588,1/17/2026,San Diego St,83.0,New Mexico,79.0
3589,1/17/2026,Southern Univ,71.0,Grambling,53.0
3590,1/17/2026,Morgan St,80.0,Delaware St,79.0
3591,1/17/2026,Norfolk St,89.0,S Carolina St,82.0
3592,1/17/2026,Jackson St,82.0,Prairie View,78.0
3593,1/17/2026,Bethune-Cookman,79.0,MS Valley St,63.0
3594,1/17/2026,St Louis,88.0,Richmond,63.0
3595,1/17/2026,La Salle,78.0,St Bonaventure,74.0
3596,1/17/2026,Duquesne,74.0,Fordham,63.0
3597,1/17/2026,West Virginia,72.0,Colorado,61.0
3598,1/17/2026,Utah,82.0,TCU,79.0
3599,1/17/2026,Texas Tech,84.0,BYU,71.0
3600,1/17/2026,Oklahoma St,84.0,Kansas St,83.0
3601,1/17/2026,Cincinnati,79.0,Iowa St,70.0
3602,1/17/2026,Arizona,84.0,UCF,77.0
3603,1/17/2026,Wisconsin,96.0,Rutgers,87.0
3604,1/17/2026,Michigan St,80.0,Washington,63.0
3605,1/17/2026,Michigan,81.0,Oregon,71.0
3606,1/17/2026,Ohio St,86.0,UCLA,74.0
3607,1/17/2026,Iowa,74.0,Indiana,57.0
3608,1/17/2026,Illinois,77.0,Minnesota,67.0
3609,1/17/2026,TX Southern,72.0,Alcorn St,71.0
3610,1/17/2026,UNLV,76.0,San Jose St,62.0
3611,1/17/2026,Santa Clara,62.0,St Mary's CA,54.0
3612,1/17/2026,Portland,71.0,Loy Marymount,58.0
3613,1/17/2026,Pacific,81.0,Oregon St,64.0
3614,1/17/2026,Gonzaga,71.0,Seattle,50.0
3615,1/17/2026,Fresno St,63.0,Wyoming,60.0
3616,1/17/2026,Valparaiso,54.0,Northern Iowa,44.0
3617,1/17/2026,Murray St,85.0,Indiana St,81.0
3618,1/17/2026,IL Chicago,74.0,Drake,67.0
3619,1/17/2026,Illinois St,88.0,Bradley,62.0
3620,1/17/2026,Belmont,73.0,S Illinois,68.0
3621,1/17/2026,Colgate,95.0,Bucknell,76.0
3622,1/17/2026,Purdue,69.0,USC,64.0
3623,1/17/2026,Duke,80.0,Stanford,50.0
3624,1/17/2026,Boston College,81.0,Syracuse,73.0
3625,1/17/2026,Auburn,71.0,South Carolina,67.0
3626,1/17/2026,Long Beach St,87.0,CS Northridge,80.0
3627,1/17/2026,Montana St,76.0,Montana,67.0
3628,1/17/2026,Howard,83.0,NC Central,69.0
3629,1/17/2026,LSU,78.0,Missouri,70.0
3630,1/17/2026,Clemson,69.0,Miami FL,59.0
3631,1/17/2026,Mississippi,68.0,Mississippi St,67.0
3632,1/17/2026,Nebraska,77.0,Northwestern,58.0
3633,1/17/2026,Florida A&M,71.0,Ark Pine Bluff,67.0
3634,1/17/2026,Merrimack,83.0,Quinnipiac,71.0
3635,1/17/2026,San Diego,113.0,Bethesda,67.0
3636,1/18/2026,E Illinois,105.0,Blackburn,49.0
3637,1/18/2026,Oakland,88.0,WI Green Bay,63.0
3638,1/18/2026,PFW,100.0,WI Milwaukee,82.0
3639,1/18/2026,American Univ,78.0,Army,67.0
3640,1/18/2026,Wichita St,86.0,South Florida,85.0
3641,1/18/2026,North Texas,71.0,Tulane,63.0
3642,1/18/2026,Memphis,95.0,UT San Antonio,69.0
3643,1/18/2026,FL Atlantic,79.0,Temple,73.0
3644,1/18/2026,Charlotte,73.0,East Carolina,70.0
3645,1/18/2026,Tulsa,99.0,UAB,77.0
3646,1/18/2026,Houston,103.0,Arizona St,73.0
3647,1/18/2026,Maryland,96.0,Penn St,73.0
3648,1/18/2026,San Francisco,85.0,Washington St,80.0
3649,1/19/2026,Monmouth NJ,81.0,Northeastern,68.0
3650,1/19/2026,Alabama A&M,73.0,Alabama St,69.0
3651,1/19/2026,Sacred Heart,105.0,Rider,85.0
3652,1/19/2026,Marquette,105.0,Providence,104.0
3653,1/19/2026,Lehigh,88.0,Loyola MD,81.0
3654,1/19/2026,Siena,85.0,Fairfield,77.0
3655,1/19/2026,Mt St Mary's,68.0,Niagara,58.0
3656,1/19/2026,Merrimack,68.0,Marist,55.0
3657,1/19/2026,Harvard,64.0,Penn,63.0
3658,1/19/2026,St Francis PA,63.0,Stonehill,61.0
3659,1/19/2026,Le Moyne,83.0,LIU Brooklyn,77.0
3660,1/19/2026,F Dickinson,68.0,Wagner,61.0
3661,1/19/2026,SUNY Albany,75.0,Vermont,68.0
3662,1/19/2026,New Hampshire,65.0,Maine,48.0
3663,1/19/2026,UMBC,78.0,Binghamton,60.0
3664,1/19/2026,NJIT,79.0,Bryant,55.0
3665,1/19/2026,Hampton,82.0,NC A&T,61.0
3666,1/19/2026,SF Austin,79.0,Nicholls St,62.0
3667,1/19/2026,New Orleans,89.0,Lamar,76.0
3668,1/19/2026,East Texas A&M,80.0,Incarnate Word,58.0
3669,1/19/2026,Montana St,73.0,N Colorado,68.0
3670,1/19/2026,Montana,98.0,Northern Arizona,72.0
3671,1/19/2026,Cornell,89.0,Brown,67.0
3672,1/19/2026,Yale,91.0,Columbia,74.0
3673,1/19/2026,Quinnipiac,98.0,Manhattan,92.0
3674,1/19/2026,Mercyhurst,79.0,Central Conn,61.0
3675,1/19/2026,New Haven,62.0,Chicago St,56.0
3676,1/19/2026,UTRGV,68.0,SE Louisiana,65.0
3677,1/19/2026,Houston Chr,82.0,Northwestern LA,80.0
3678,1/19/2026,McNeese St,69.0,TAM C. Christi,53.0
3679,1/19/2026,St Peter's,77.0,Iona,63.0
3680,1/19/2026,Norfolk St,86.0,Eliz. City St,61.0
3681,1/19/2026,Alcorn St,76.0,Prairie View,75.0
3682,1/19/2026,Bethune-Cookman,87.0,Ark Pine Bluff,82.0
3683,1/19/2026,VCU,79.0,St Joseph's PA,72.0
3684,1/19/2026,George Mason,69.0,G Washington,64.0
3685,1/19/2026,Jackson St,94.0,TX Southern,89.0
3686,1/19/2026,Dartmouth,71.0,Princeton,69.0
3687,1/19/2026,Howard,78.0,Morehouse,69.0
3688,1/19/2026,Florida A&M,62.0,MS Valley St,48.0
3689,1/19/2026,Towson,59.0,Drexel,58.0
